Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
1576914948,"May 16, 2018, 10:55:43 PM","Perfect temperature, no wind",Ride,,4021,27.89,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1576914948.gpx,70.0,9.0,4021.0,3914.0,27891.400390625,15.399999618530273,,317.2809753417969,316.3810119628906,337.29998779296875,413.0,15.600000381469727,0.0032268010545521975,,,,,,,,250.41636657714844,1092.843017578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1580761606,"May 18, 2018, 9:33:01 PM",MTB + road,Ride,I like pines forest more,7949,35.36,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1580761606.gpx,70.0,9.0,7949.0,6428.0,35363.5,15.800000190734863,,393.2027893066406,394.1029968261719,329.29998779296875,412.79998779296875,47.599998474121094,-0.002544997027143836,,,,,,,,165.12318420410156,1183.472900390625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1585625600,"May 20, 2018, 11:40:17 PM",Hydro with Laura,Ride,"",4175,10.84,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1585625600.gpx,70.0,9.0,4175.0,3286.0,10844.0,11.100000381469727,,138.4458465576172,138.4459991455078,375.0,404.0,17.700000762939453,0.0,,,,,,,,83.31938171386719,305.2731018066406,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1587638496,"May 21, 2018, 10:04:30 PM",Hydrocut,Ride,"",3047,9.78,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1587638496.gpx,70.0,9.0,3047.0,2707.0,9780.599609375,12.0,,121.5314712524414,122.53099822998047,375.0,419.79998779296875,15.600000381469727,-0.010224321857094765,,,,,,,,112.3955078125,339.24542236328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1592063970,"May 23, 2018, 10:15:41 PM",UWCC road ride,Ride,Knee feeling weird,5810,41.57,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1592063970.gpx,70.0,9.0,5810.0,5386.0,41574.6015625,14.5,,384.4681396484375,378.4679870605469,335.0,414.0,16.200000762939453,0.014431888237595558,,,,,,,,265.5734558105469,1594.869384765625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1611763167,"Jun 2, 2018, 10:56:31 AM",Knee check. No bueno.,Ride,"Must have strained something in my knee when I pulled up too hard on a climb. Knee functions normally and doesn't hurt in day-to-day activities, except on the downstroke where it feels slightly misaligned and painful under moderate power output.",2612,9.93,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1611763167.gpx,70.0,9.0,2612.0,1711.0,9931.599609375,11.399999618530273,,73.73709869384766,90.33709716796875,333.3999938964844,353.0,16.299999237060547,-0.16714325547218323,,,,,,,,179.8372344970703,343.08673095703125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1617786360,"Jun 4, 2018, 11:51:41 PM",Small wheels today,Roller Ski,"",3600,0,,false,,,,,3600.0,3600.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621753600,"Jun 6, 2018, 7:16:25 PM",Knee check: mostly better now,Ride,,3329,21.65,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1621753600.gpx,70.0,9.0,3329.0,3077.0,21654.69921875,17.899999618530273,,196.7928924560547,207.39300537109375,332.70001220703125,410.79998779296875,15.399999618530273,-0.048950113356113434,,,,,,,,230.384521484375,790.4175415039062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1622088107,"Jun 6, 2018, 10:05:28 PM",UWCC road ride,Ride,,6364,43.46,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1622088107.gpx,70.0,9.0,6364.0,5694.0,43464.80078125,17.299999237060547,,396.689208984375,395.78900146484375,335.0,414.0,19.399999618530273,0.0020706411451101303,,,,,,,,266.1700744628906,1689.86279296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1625961913,"Jun 8, 2018, 10:21:07 PM",Paradise lake area is nice,Ride,,5687,40.24,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1625961913.gpx,70.0,9.0,5687.0,5539.0,40247.69921875,18.5,,412.7061767578125,424.70599365234375,329.70001220703125,412.79998779296875,15.899999618530273,-0.029815368354320526,,,,,,,,252.7747039794922,1561.1346435546875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1627673149,"Jun 9, 2018, 2:32:05 PM",UWCC MTB with Anand,Ride,,9901,36.08,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1627673149.gpx,70.0,9.0,9901.0,8625.0,36083.3984375,26.200000762939453,,427.4989318847656,425.39898681640625,329.5,419.79998779296875,36.0,0.005819850601255894,,,,,,,,124.97941589355469,1201.907470703125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1630556036,"Jun 10, 2018, 4:55:33 PM",Dandelion ice cream,Ride,,10542,54.10,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1630556036.gpx,70.0,9.0,10542.0,7361.0,54104.5,18.0,,449.9931335449219,455.89300537109375,332.29998779296875,413.0,31.200000762939453,-0.010904823429882526,,,,,,,,251.13711547851562,2061.210693359375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1632851874,"Jun 11, 2018, 11:29:18 PM",Meditation,Ride,"",5569,25.82,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1632851874.gpx,70.0,9.0,5569.0,4356.0,25828.0,20.100000381469727,,229.24246215820312,230.14199829101562,329.70001220703125,410.79998779296875,37.599998474121094,-0.003484590444713831,,,,,,,,207.34219360351562,1007.0476684570312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1634969910,"Jun 12, 2018, 10:32:36 PM",Sightseeing,Ride,"",5286,28.25,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1634969910.gpx,70.0,9.0,5286.0,3844.0,28253.19921875,15.5,,274.79693603515625,270.09698486328125,337.0,410.79998779296875,36.20000076293945,0.016635283827781677,,,,,,,,225.9810333251953,968.568115234375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1639082363,"Jun 14, 2018, 11:05:07 PM",So slow today,Ride,"",3634,10.29,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1639082363.gpx,70.0,9.0,3634.0,3237.0,10296.0,15.5,,190.9938507080078,190.99400329589844,360.79998779296875,419.79998779296875,46.70000076293945,0.0,,,,,,,,101.18132019042969,365.1880187988281,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1643105587,"Jun 16, 2018, 9:34:45 PM",Yeah drops are pretty fun actually,Ride,"",6021,25.50,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1643105587.gpx,70.0,9.0,6021.0,5132.0,25504.400390625,13.699999809265137,,284.17486572265625,281.4750061035156,329.5,419.79998779296875,40.5,0.010586408898234367,,,,,,,,156.2042236328125,893.827392578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1649737285,"Jun 19, 2018, 11:59:38 PM",Easy sunset spin and a couple sprint starts with Laura,Ride,"",4781,17.03,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1649737285.gpx,70.0,9.0,4781.0,3634.0,17036.5,19.200000762939453,,123.62814331054688,125.12799835205078,324.0,359.20001220703125,28.899999618530273,-0.008804624900221825,,,,,,,,122.86737823486328,497.8460388183594,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1651809390,"Jun 20, 2018, 10:31:37 PM",Study break,Ride,,4829,36.49,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1651809390.gpx,70.0,9.0,4829.0,4604.0,36492.1015625,17.899999618530273,,332.65216064453125,321.9519958496094,334.29998779296875,413.0,26.5,0.029321415349841118,,,,,,,,261.4141845703125,1341.958251953125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1653907192,"Jun 21, 2018, 11:21:06 PM",The squirrel survived,Ride,"",4141,27.23,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1653907192.gpx,70.0,9.0,4141.0,3858.0,27232.599609375,16.899999618530273,,271.1031494140625,270.40301513671875,332.29998779296875,384.1000061035156,23.700000762939453,0.002570448676124215,,,,,,,,252.76747131347656,1087.3201904296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1655798696,"Jun 22, 2018, 11:40:16 PM",Leg day,Weight Training,"",4500,0,,false,,,70.0,,4500.0,4500.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657611915,"Jun 23, 2018, 5:31:57 PM",11 Misty Columbia Hills,Ride,,10283,66.98,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1657611915.gpx,70.0,9.0,10283.0,9610.0,66979.703125,17.5,,941.96875,944.2689819335938,333.1000061035156,410.79998779296875,36.70000076293945,-0.0034338762052357197,,,,,,,,231.9227752685547,2485.08984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1662421823,"Jun 26, 2018, 1:04:19 AM",Roller skiing take two,Roller Ski,"",3627,5.58,,false,,activities/1662421823.gpx,70.0,,3627.0,2894.0,5580.2998046875,24.799999237060547,,71.09294128417969,70.89289855957031,376.0,406.5,13.600000381469727,0.0035840366035699844,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668397982,"Jun 28, 2018, 6:19:29 PM",Afternoon ride,Ride,,6153,42.80,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1668397982.gpx,70.0,9.0,6153.0,5730.0,42801.1015625,15.399999618530273,,429.0644226074219,429.9639892578125,336.0,410.20001220703125,30.299999237060547,-0.002102749655023217,,,,,,,,240.9476318359375,1539.40478515625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1672517859,"Jun 30, 2018, 12:23:49 PM",Dirt roads and cold apple cider,Ride,"",13674,69.30,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1672517859.gpx,70.0,9.0,13674.0,11103.0,69305.796875,17.899999618530273,,941.5186767578125,816.1190185546875,272.0,465.20001220703125,47.29999923706055,0.18093723058700562,,,,,,,,222.70559692382812,2757.065673828125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1679444972,"Jul 4, 2018, 12:11:00 AM",Nice cruise with bubble tea,Ride,,4860,14.08,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1679444972.gpx,70.0,9.0,4860.0,3239.0,14080.2001953125,16.399999618530273,,160.1839141845703,167.08399963378906,325.0,356.70001220703125,28.399999618530273,-0.04900498688220978,,,,,,,,109.34584045410156,394.90142822265625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1682418322,"Jul 5, 2018, 12:24:37 PM",Adjusting Gillian's saddle height,Ride,,1169,2.64,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1682418322.gpx,70.0,9.0,1169.0,598.0,2645.10009765625,16.299999237060547,,19.26615333557129,13.46619987487793,324.0,335.0,11.800000190734863,0.2192733734846115,,,,,,,,161.44589233398438,107.64734649658203,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1683029915,"Jul 5, 2018, 5:50:36 PM","Test rider stole a bike and went across the street to the Tim's to ""hide""???",Ride,"",1424,3.35,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1683029915.gpx,70.0,9.0,1424.0,537.0,3349.60009765625,15.699999809265137,,27.805953979492188,24.70599937438965,324.0,335.0,10.899999618530273,0.09254836291074753,,,,,,,,194.587890625,116.51053619384766,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1685342174,"Jul 6, 2018, 9:07:41 PM",Some stair drops and stuff,Ride,,3940,15.40,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1685342174.gpx,70.0,9.0,3940.0,3328.0,15405.7998046875,18.200000762939453,,108.06591796875,113.46600341796875,332.0,352.20001220703125,21.899999618530273,-0.03505173325538635,,,,,,,,126.85104370117188,470.70855712890625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1687656482,"Jul 7, 2018, 8:50:56 PM",Sir Sam's preride,Ride,,4869,8.68,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1687656482.gpx,70.0,9.0,4869.0,2392.0,8682.900390625,14.399999618530273,,275.6988220214844,268.29901123046875,360.79998779296875,437.20001220703125,34.79999923706055,0.08522498607635498,,,,,,,,117.48174285888672,313.3338928222656,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1692306709,"Jul 9, 2018, 11:07:29 PM",Damn gps,Ride,"Felt really good. Burped/lost some air from rear tire, some squirrelly turns! Fun and sketchy feeling.

These trails are more to my liking than Sir Sam's rock sections. Only liked the rough/sandy descents at Sir Sam's.",6177,16.74,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1692306709.gpx,70.0,9.0,6177.0,3536.0,16744.0,19.799999237060547,,239.33514404296875,239.53500366210938,374.70001220703125,418.0,37.400001525878906,-0.0011944577563554049,,,,,,,,104.40568542480469,411.6352844238281,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1698831369,"Jul 12, 2018, 11:13:03 PM",Rocket Rons at 23ish psi not recommend. Also need someone who knows these trails.,Ride,"",5595,12.45,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1698831369.gpx,70.0,9.0,5595.0,3366.0,12457.099609375,13.300000190734863,,124.70336151123047,124.7030029296875,306.20001220703125,333.6000061035156,28.799999237060547,0.0,,,,,,,,93.92131805419922,352.4950866699219,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1704400037,"Jul 15, 2018, 12:11:17 PM",Albion,Ride,,5083,16.06,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1704400037.gpx,70.0,9.0,5083.0,3489.0,16065.400390625,26.899999618530273,,233.19873046875,236.5989990234375,253.5,303.70001220703125,28.700000762939453,-0.021163493394851685,,,,,,,,110.91812896728516,431.4971008300781,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1714417308,"Jul 19, 2018, 11:21:26 PM","Ice cream, knee issues, and cramping",Ride,,9540,55.26,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1714417308.gpx,70.0,9.0,9540.0,6758.0,55266.3984375,17.100000381469727,,450.4300537109375,445.6300048828125,331.0,413.0,17.5,0.00868520513176918,,,,,,,,253.28140258789062,1908.515380859375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1725869825,"Jul 24, 2018, 11:30:09 PM",Evening ride,Ride,,5760,33.12,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1725869825.gpx,70.0,9.0,5760.0,5116.0,33124.19921875,15.0,,239.55300903320312,237.9530029296875,300.0,342.29998779296875,18.200000762939453,0.004830305464565754,,,,,,,,206.32789611816406,1176.965087890625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1730344184,"Jul 26, 2018, 10:31:38 PM",Ride to new hamburg,Ride,,7305,39.18,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1730344184.gpx,70.0,9.0,7305.0,5194.0,39180.30078125,17.399999618530273,,316.50787353515625,293.9079895019531,331.0,413.0,16.600000381469727,0.05768204852938652,,,,,,,,222.9023895263672,1290.89453125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1734215147,"Jul 28, 2018, 8:23:15 PM",Some fast descents in the forest!,Ride,,3596,20.59,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1734215147.gpx,70.0,9.0,3596.0,3015.0,20598.0,18.899999618530273,,227.5849151611328,226.48500061035156,333.6000061035156,401.0,22.899999618530273,0.0053403242491185665,,,,,,,,199.25218200683594,669.8304443359375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1736875398,"Jul 27, 2018, 12:30:00 AM",Missing kms from New Hamburg ride,Ride,"",1800,15.00,,false,[SOLD] 2014 Niner Air 9 RDO,,70.0,9.0,1800.0,1800.0,15000.0,,,150.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1749683736,"Aug 4, 2018, 1:13:05 PM",Checking out Stratford with Torry,Ride,"",17442,101.43,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1749683736.gpx,70.0,9.0,17442.0,12766.0,101435.8984375,17.399999618530273,,720.570068359375,723.77001953125,333.0,413.0,33.0,-0.003154701553285122,,,,,,,,249.3595428466797,3549.41259765625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1753638372,"Aug 6, 2018, 11:21:29 AM",Pre breakfast ride,Ride,,2666,16.20,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1753638372.gpx,70.0,9.0,2666.0,2131.0,16201.599609375,15.199999809265137,,144.3700408935547,161.1699981689453,333.20001220703125,410.79998779296875,24.299999237060547,-0.10369346290826797,,,,,,,,237.6488494873047,564.6694946289062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1757265839,"Aug 7, 2018, 11:55:37 PM",Quick rip,Ride,,2203,11.23,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1757265839.gpx,70.0,9.0,2203.0,1737.0,11230.099609375,18.0,,117.7988510131836,122.6989974975586,329.70001220703125,356.0,24.299999237060547,-0.043632738292217255,,,,,,,,198.1271209716797,383.72344970703125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1760902086,"Aug 9, 2018, 11:20:16 AM",Tour of Waterloo's Countryside,Ride,"",19547,105.77,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1760902086.gpx,70.0,9.0,19547.0,13356.0,105774.6015625,26.399999618530273,,782.0324096679688,782.1320190429688,310.0,438.70001220703125,41.29999923706055,-9.454065730096772e-05,,,,,,,,235.5144805908203,3507.26025390625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1763414314,"Aug 10, 2018, 8:06:33 PM",Wilby and Carmel ride,Ride,"",6504,41.81,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1763414314.gpx,70.0,9.0,6504.0,5304.0,41811.6015625,17.700000762939453,,402.9787292480469,403.47900390625,335.29998779296875,413.0,30.799999237060547,-0.0011958404211327434,,,,,,,,244.97171020507812,1448.754638671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1763697806,"Aug 11, 2018, 1:10:31 AM",Relaxing swim,Swim,"",2700,0,,false,,,,,2700.0,2700.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769605661,"Aug 13, 2018, 4:19:55 PM",Swim,Swim,"",1800,0,,false,,,70.0,,1800.0,1800.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769606626,"Aug 12, 2018, 11:00:24 PM",McLennan park,Ride,"",7200,0,,false,[SOLD] 2014 Niner Air 9 RDO,,70.0,9.0,7200.0,7200.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1770487853,"Aug 13, 2018, 10:34:17 PM",Elora Guelph side,Ride,,4610,23.27,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1770487853.gpx,70.0,9.0,4610.0,2887.0,23270.099609375,18.200000762939453,,129.6539306640625,78.15399932861328,328.5,397.8999938964844,9.699999809265137,0.22131404280662537,,,,,,,,246.7083740234375,794.154296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1770497629,"Aug 14, 2018, 12:46:56 AM",Missing kms Elora Guelph side,Ride,"",3000,23.00,,false,[SOLD] 2014 Niner Air 9 RDO,,70.0,9.0,3000.0,3000.0,23000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1771348780,"Aug 14, 2018, 12:27:26 PM",What is this sport? Why does it hurt?,Run,"",753,2.29,,false,"",activities/1771348780.gpx,70.0,,753.0,724.0,2298.199951171875,6.699999809265137,,26.700000762939453,26.5,328.1000061035156,349.8999938964844,19.5,0.008702462539076805,,,,,,,,,204.8529052734375,,,,,,,,,,,,,,,,0.0,,,2381.800048828125,,,,,,,,,,,,,,,,2304392.0,,,,,,,,,
1771605877,"Aug 14, 2018, 12:51:15 PM",Should've brought more water,Ride,"",7796,34.56,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1771605877.gpx,70.0,9.0,7796.0,5634.0,34564.3984375,19.0,,386.77740478515625,384.177001953125,329.6000061035156,419.79998779296875,37.79999923706055,0.0075221904553473,,,,,,,,149.1851043701172,937.166748046875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1774500303,"Aug 15, 2018, 4:00:00 PM",Lunch Swim with a bit of diving,Swim,"",3600,0,,false,,,70.0,,3600.0,3600.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781029062,"Aug 18, 2018, 11:58:50 AM",Stratford ride,Ride,,18223,105.90,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1781029062.gpx,70.0,9.0,18223.0,14659.0,105899.8984375,15.800000190734863,,744.3787841796875,743.47900390625,336.0,413.0,32.20000076293945,0.0008498591487295926,,,,,,,,218.2557830810547,3567.347412109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1781163897,"Aug 17, 2018, 10:00:02 PM","Ski, run, tennis, swim",Workout,"",14400,0,,false,,,70.0,,14400.0,14400.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783358289,"Aug 19, 2018, 3:25:19 PM",Taking it slowly,Run,,1627,4.08,,false,"",activities/1783358289.gpx,70.0,,1627.0,1531.0,4079.39990234375,6.699999809265137,,29.28594398498535,26.68589973449707,329.6000061035156,349.0,25.600000381469727,0.06373486667871475,,,,,,,,,360.5352478027344,,,,,,,,,,,,,,,,0.0,,,4191.89990234375,,,,,,,,,,,,,,,,2304392.0,,,,,,,,,
1784138298,"Aug 19, 2018, 7:15:11 PM",Swim,Swim,"",2100,0,,false,,,,,2100.0,2100.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784276149,"Aug 19, 2018, 10:56:12 PM",Roller ski practice,Roller Ski,"",3775,6.52,,false,,activities/1784276149.gpx,70.0,,3775.0,3266.0,6522.10009765625,6.699999809265137,,20.25408172607422,20.65410041809082,329.5,338.0,18.299999237060547,-0.006132993847131729,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785171216,"Aug 20, 2018, 12:46:46 PM",Roller ski practice,Roller Ski,Lol gps what are you doing?,3665,5.34,,false,,activities/1785171216.gpx,70.0,,3665.0,2428.0,5345.2001953125,9.600000381469727,,28.762643814086914,28.962600708007812,329.0,341.0,28.0,-0.0037416748236864805,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787520570,"Aug 21, 2018, 1:55:52 PM",Laura's pants,Ride,,3753,8.19,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1787520570.gpx,70.0,9.0,3753.0,1303.0,8196.599609375,15.800000190734863,,67.0691146850586,68.36910247802734,328.0,351.0,25.299999237060547,-0.015860235318541527,,,,,,,,194.461181640625,282.5216979980469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1792383348,"Aug 23, 2018, 1:50:35 PM","New phone, working GPS",Ride,,390,1.51,,false,[SOLD] 2014 Niner Air 9 RDO,activities/1792383348.gpx,70.0,9.0,390.0,299.0,1512.9000244140625,10.300000190734863,,12.329166412353516,12.529199600219727,324.5,337.0,11.5,-0.01321964431554079,,,,,,,,195.33984375,65.12342834472656,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4080220.0,,,,,,,,,,
1794052748,"Aug 24, 2018, 11:33:29 AM",Morning run,Run,,1076,2.73,,false,"",activities/1794052748.gpx,70.0,,1076.0,1024.0,2736.300048828125,3.799999952316284,,26.533958435058594,14.133999824523926,329.79998779296875,348.0,21.700000762939453,0.4531666934490204,,,,,,,,,243.1434783935547,,,,,,,,,,,,,,,,0.0,,,2827.0,,,,,,,,,,,,,,,,2304392.0,,,,,,,,,
